,"""Source Port""","""Destination Port""","""NAT Source Port""","""NAT Destination Port""",Bytes,"""Bytes Sent""","""Bytes Received""",Packets,"""Elapsed Time (sec)""",pkts_sent,pkts_received
53609,58117,445,0,0,70,70,0,1,0,1,0
53610,53145,445,0,0,70,70,0,1,0,1,0
53611,55254,50584,0,0,66,66,0,1,0,1,0
53612,17640,55442,0,0,66,66,0,1,0,1,0
53613,53144,445,0,0,70,70,0,1,0,1,0
53614,54991,36829,0,0,66,66,0,1,0,1,0
53615,53536,445,0,0,66,66,0,1,0,1,0
53616,21534,42246,0,0,66,66,0,1,0,1,0
53617,25015,64147,0,0,66,66,0,1,0,1,0
53618,30365,45991,0,0,60,60,0,1,0,1,0
53619,60875,56205,0,0,66,66,0,1,0,1,0
53620,34822,31573,0,0,62,62,0,1,0,1,0
53621,53526,445,0,0,66,66,0,1,0,1,0
53622,53139,445,0,0,70,70,0,1,0,1,0
53623,58108,445,0,0,70,70,0,1,0,1,0
53624,53523,445,0,0,66,66,0,1,0,1,0
53625,49485,11392,0,0,66,66,0,1,0,1,0
53626,51559,26467,0,0,66,66,0,1,0,1,0
53627,53517,445,0,0,66,66,0,1,0,1,0
53628,53506,445,0,0,66,66,0,1,0,1,0
53629,53126,445,0,0,70,70,0,1,0,1,0
53630,3521,6881,0,0,62,62,0,1,0,1,0
53631,28345,11392,0,0,66,66,0,1,0,1,0
53632,53123,445,0,0,70,70,0,1,0,1,0
53633,0,0,0,0,98,98,0,1,0,1,0
53634,0,0,0,0,60,60,0,1,0,1,0
53635,0,0,0,0,156,156,0,2,0,2,0
53636,0,0,0,0,98,98,0,1,0,1,0
53637,0,0,0,0,98,98,0,1,0,1,0
53638,0,0,0,0,244,244,0,2,0,2,0
53639,0,0,0,0,98,98,0,1,0,1,0
53640,42034,28189,0,0,62,62,0,1,0,1,0
53641,64324,37807,0,0,62,62,0,1,0,1,0
53642,58095,445,0,0,70,70,0,1,0,1,0
53643,58092,445,0,0,70,70,0,1,0,1,0
53644,58093,445,0,0,70,70,0,1,0,1,0
53645,5195,64147,0,0,66,66,0,1,0,1,0
53646,53494,445,0,0,66,66,0,1,0,1,0
53647,53496,445,0,0,66,66,0,1,0,1,0
53648,53499,445,0,0,66,66,0,1,0,1,0
53649,53501,445,0,0,66,66,0,1,0,1,0
53650,53497,445,0,0,66,66,0,1,0,1,0
53651,53498,445,0,0,66,66,0,1,0,1,0
53652,53500,445,0,0,66,66,0,1,0,1,0
53653,53495,445,0,0,66,66,0,1,0,1,0
53654,63670,64097,0,0,66,66,0,1,0,1,0
53655,43129,15503,0,0,62,62,0,1,0,1,0
53656,60550,50584,0,0,62,62,0,1,0,1,0
53657,57431,15503,0,0,66,66,0,1,0,1,0
53658,48298,2043,0,0,60,60,0,1,0,1,0
53659,53118,445,0,0,70,70,0,1,0,1,0
53660,52749,64147,0,0,66,66,0,1,0,1,0
53661,53117,445,0,0,70,70,0,1,0,1,0
53662,1025,35447,0,0,62,62,0,1,0,1,0
53663,20057,44847,0,0,62,62,0,1,0,1,0
53664,53115,445,0,0,70,70,0,1,0,1,0
53665,65501,26467,0,0,66,66,0,1,0,1,0
53666,60875,50584,0,0,66,66,0,1,0,1,0
53667,58086,445,0,0,70,70,0,1,0,1,0
53668,58087,445,0,0,70,70,0,1,0,1,0
53669,58082,445,0,0,70,70,0,1,0,1,0
53670,64406,50584,0,0,62,62,0,1,0,1,0
53671,57452,57470,0,0,62,62,0,1,0,1,0
53672,53481,445,0,0,66,66,0,1,0,1,0
53673,53480,445,0,0,66,66,0,1,0,1,0
53674,53479,445,0,0,66,66,0,1,0,1,0
53675,60384,64147,0,0,62,62,0,1,0,1,0
53676,58074,445,0,0,70,70,0,1,0,1,0
53677,53108,445,0,0,70,70,0,1,0,1,0
53678,57545,35440,0,0,66,66,0,1,0,1,0
53679,53106,445,0,0,70,70,0,1,0,1,0
53680,58072,445,0,0,70,70,0,1,0,1,0
53681,26528,51221,0,0,78,78,0,1,0,1,0
53682,58064,445,0,0,70,70,0,1,0,1,0
53683,58063,445,0,0,70,70,0,1,0,1,0
53684,58060,445,0,0,70,70,0,1,0,1,0
53685,53097,443,17057,443,7013,1718,5295,18,326,9,9
53686,53092,443,57966,443,8071,1789,6282,20,326,10,10
53687,53101,443,37557,443,8071,1789,6282,20,326,10,10
53688,47080,80,47080,80,276453,7832,268621,287,165,92,195
53689,56192,53,2949,53,170,87,83,2,30,1,1
53690,55056,53,8605,53,170,87,83,2,30,1,1
53691,58283,443,44449,443,42792,12402,30390,98,370,45,53
53692,51799,58416,38209,58416,316,136,180,6,6,3,3
53693,41328,53,51462,53,198,93,105,2,30,1,1
53694,53100,443,46629,443,8571,1789,6782,20,326,10,10
53695,53130,443,27794,443,7169,1715,5454,18,325,9,9
53696,56630,443,6016,443,7941,1952,5989,20,15,11,9
53697,57205,53,27220,53,711,87,624,2,30,1,1
53698,41520,53,0,0,82,82,0,1,30,1,0
53699,27005,27015,31409,27015,891,126,765,2,31,1,1
53700,53166,80,34843,80,1487,838,649,10,323,6,4
53701,53126,443,9290,443,5604,2738,2866,20,325,10,10
53702,53102,443,30366,443,7149,1719,5430,18,326,9,9
53703,53140,443,26358,443,6401,1225,5176,18,324,9,9
53704,53168,80,46007,80,1501,958,543,10,323,6,4
53705,58974,443,58974,443,6792,1521,5271,18,28,11,7
53706,55618,45341,55864,45341,70,70,0,2,8,2,0
53707,37961,443,21395,443,153,93,60,2,5,1,1
53708,28316,3389,28316,3389,4695,2520,2175,22,19,13,9
53709,37805,443,65176,443,5577,1977,3600,29,56,16,13
53710,45540,443,45540,443,4702,1795,2907,19,28,11,8
53711,64380,53,44055,53,98,98,0,1,30,1,0
53712,58970,80,38149,80,1521,967,554,10,75,6,4
53713,54823,53,13813,53,198,93,105,2,30,1,1
53714,57162,53,0,0,198,91,107,2,30,1,1
53715,29805,53,29805,53,226,89,137,2,30,1,1
53716,52728,80,55587,80,13372,7598,5774,29,555,18,11
53717,35601,80,28025,80,1151,711,440,10,15,5,5
53718,53138,443,15464,443,6760,1346,5414,18,325,9,9
53719,52652,443,14258,443,14511,4628,9883,29,559,15,14
53720,53158,443,6890,443,7427,1517,5910,22,323,11,11
53721,53095,443,22543,443,7014,1719,5295,18,326,9,9
53722,56803,52421,20663,52421,164,70,94,2,5,1,1
53723,39328,80,62636,80,234,234,0,4,12,4,0
53724,41518,443,53815,443,25342,17809,7533,56,80,28,28
53725,51775,57887,37993,57887,66,66,0,1,5,1,0
53726,56628,443,49515,443,7941,1952,5989,20,15,11,9
53727,3669,53,3669,53,825,99,726,2,30,1,1
53728,53085,53,0,0,82,82,0,1,30,1,0
53729,56629,443,57154,443,7889,1900,5989,20,15,11,9
53730,37233,53,50033,53,198,93,105,2,30,1,1
53731,60405,64722,47645,64722,70,70,0,2,8,2,0
53732,20892,53,20892,53,825,99,726,2,30,1,1
53733,53597,53,0,0,233,85,148,2,30,1,1
53734,56750,53,56750,53,217,87,130,2,30,1,1
53735,41772,80,18406,80,738,70,668,12,394,2,10
53736,52335,443,49316,443,5670,2739,2931,18,129,9,9
53737,8933,56205,0,0,62,62,0,1,0,1,0
53738,53105,445,0,0,70,70,0,1,0,1,0
53739,53104,445,0,0,70,70,0,1,0,1,0
53740,60294,30188,0,0,66,66,0,1,0,1,0
53741,53103,445,0,0,70,70,0,1,0,1,0
53742,27010,64147,0,0,62,62,0,1,0,1,0
53743,53097,445,0,0,70,70,0,1,0,1,0
53744,53100,445,0,0,70,70,0,1,0,1,0
53745,9605,57470,0,0,62,62,0,1,0,1,0
53746,11133,51505,0,0,66,66,0,1,0,1,0
53747,13441,57470,0,0,62,62,0,1,0,1,0
53748,12895,37965,0,0,62,62,0,1,0,1,0
53749,58074,11392,0,0,66,66,0,1,0,1,0
53750,48706,23393,0,0,60,60,0,1,0,1,0
53751,53650,64147,0,0,66,66,0,1,0,1,0
53752,43671,37965,0,0,62,62,0,1,0,1,0
53753,52356,55442,0,0,66,66,0,1,0,1,0
53754,3564,57470,0,0,62,62,0,1,0,1,0
53755,42783,53,31772,53,199,94,105,2,30,1,1
53756,39834,53,46672,53,199,94,105,2,30,1,1
53757,51270,48061,59473,48061,70,70,0,2,8,2,0
53758,41295,443,9928,443,1482,988,494,12,26,7,5
53759,3578,51505,0,0,66,66,0,1,0,1,0
53760,53085,445,0,0,70,70,0,1,0,1,0
53761,53083,445,0,0,70,70,0,1,0,1,0
53762,53080,445,0,0,70,70,0,1,0,1,0
53763,53075,445,0,0,70,70,0,1,0,1,0
53764,53074,445,0,0,70,70,0,1,0,1,0
53765,50143,35253,0,0,62,62,0,1,0,1,0
53766,58054,445,0,0,70,70,0,1,0,1,0
53767,58053,445,0,0,70,70,0,1,0,1,0
53768,58049,445,0,0,70,70,0,1,0,1,0
53769,64051,36829,0,0,62,62,0,1,0,1,0
53770,28221,37965,0,0,62,62,0,1,0,1,0
53771,62386,37965,0,0,66,66,0,1,0,1,0
53772,47173,35440,0,0,146,146,0,1,0,1,0
53773,16322,57470,0,0,62,62,0,1,0,1,0
53774,53063,445,0,0,70,70,0,1,0,1,0
53775,58468,37965,0,0,66,66,0,1,0,1,0
53776,53454,445,0,0,66,66,0,1,0,1,0
53777,37646,53,37646,53,832,106,726,2,30,1,1
53778,37066,443,21003,443,2386,1423,963,18,169,10,8
53779,58780,443,38855,443,8661,1687,6974,30,244,16,14
53780,65471,443,32170,443,92569,4939,87630,111,15,45,66
53781,65118,53,14399,53,539,91,448,4,43,2,2
53782,55613,56511,52356,56511,504,318,186,8,15,5,3
53783,63971,53,59567,53,358,94,264,4,45,2,2
53784,55889,53,31264,53,177,94,83,2,29,1,1
53785,56448,53,60650,53,177,94,83,2,29,1,1
53786,52957,80,46330,80,156378,5406,150972,165,383,60,105
53787,64540,53,44077,53,352,107,245,4,37,2,2
53788,60404,37869,39714,37869,258,70,188,4,8,2,2
53789,56799,1,48991,1,316,136,180,6,6,3,3
53790,64407,53,18646,53,232,110,122,2,29,1,1
53791,53115,40693,57479,40693,70,70,0,1,5,1,0
53792,51513,443,33339,443,75323,6054,69269,110,38,52,58
53793,35515,53,6694,53,199,94,105,2,29,1,1
53794,65111,53,60409,53,198,94,104,2,29,1,1
53795,26900,27017,25827,27017,172,86,86,2,29,1,1
53796,49360,53,44969,53,263,102,161,2,29,1,1
53797,49818,53,22415,53,211,102,109,2,29,1,1
53798,52922,443,7305,443,5583,1390,4193,19,15,9,10
53799,19872,53,19872,53,235,90,145,2,32,1,1
53800,51773,23728,8041,23728,70,70,0,1,5,1,0
53801,5588,5588,0,0,3354,1792,1562,46,193,23,23
53802,65064,53,64961,53,197,94,103,2,30,1,1
53803,29606,53,29606,53,216,90,126,2,30,1,1
53804,27005,27015,58465,27015,881,126,755,2,30,1,1
53805,57867,27019,34880,27019,468,390,78,5,30,4,1
53806,64365,53,32131,53,234,94,140,2,30,1,1
53807,53160,80,36074,80,1213,725,488,10,323,6,4
53808,51776,14645,62934,14645,70,70,0,1,5,1,0
53809,60753,40010,14923,40010,316,136,180,6,6,3,3
53810,46263,7700,25323,7700,1440,956,484,15,35,8,7
53811,51793,12210,40752,12210,70,70,0,2,8,2,0
53812,50648,80,8370,80,62,62,0,1,5,1,0
53813,59975,443,17092,443,7875,3100,4775,42,24,22,20
53814,49913,443,1275,443,4275,2222,2053,24,15,14,10
53815,53577,8999,47694,8999,372,186,186,6,15,3,3
53816,56792,42155,2470,42155,70,70,0,2,8,2,0
53817,49662,443,39223,443,2690,1342,1348,23,19,12,11
53818,55056,53,24229,53,177,94,83,2,30,1,1
53819,44498,53,11053,53,168,78,90,2,30,1,1
53820,63966,53,6914,53,214,102,112,2,30,1,1
53821,48165,53,17622,53,199,94,105,2,30,1,1
53822,50838,53,8440,53,70,70,0,1,30,1,0
53823,27005,27015,14961,27015,884,126,758,2,30,1,1
53824,56266,53,6584,53,245,102,143,2,30,1,1
53825,51505,443,46771,443,645662,22326,623336,743,41,299,444
53826,49202,80,38617,80,3223,605,2618,13,15,7,6
53827,33254,443,31595,443,4838,2974,1864,21,17,13,8
53828,27005,27016,2493,27016,895,126,769,2,30,1,1
53829,52932,80,19505,80,4214,1921,2293,18,383,10,8
53830,13514,53,13514,53,244,98,146,2,32,1,1
53831,7447,53,7447,53,244,98,146,2,32,1,1
53832,51791,56116,1472,56116,70,70,0,2,8,2,0
53833,60406,64337,47861,64337,70,70,0,2,8,2,0
53834,42165,443,38543,443,7583,607,6976,18,119,7,11
53835,57790,443,14547,443,6321,3341,2980,19,135,9,10
53836,46762,443,18994,443,565251,13665,551586,542,30,173,369
53837,56405,443,34557,443,6202,1212,4990,27,1197,8,19
53838,27005,27025,44976,27025,893,126,767,2,30,1,1
53839,53490,80,9100,80,2577,1278,1299,14,267,8,6
53840,52732,80,5693,80,23509,14666,8843,70,553,38,32
53841,56791,11500,39420,11500,70,70,0,2,8,2,0
53842,55611,58049,54667,58049,504,318,186,8,15,5,3
53843,28004,443,21121,443,5517,1390,4127,18,15,9,9
53844,26900,27017,23576,27017,340,82,258,5,29,2,3
53845,59756,53,24009,53,211,78,133,2,29,1,1
53846,56970,80,14502,80,1783,841,942,10,20,6,4
53847,27005,27015,4886,27015,876,126,750,2,30,1,1
53848,64481,53,22915,53,386,106,280,4,51,2,2
53849,26900,27017,12614,27017,422,164,258,6,29,3,3
53850,42956,443,56970,443,11435,2668,8767,38,233,14,24
53851,55889,53,19175,53,177,94,83,2,29,1,1
53852,57788,443,31761,443,6400,1327,5073,21,21,13,8
53853,44389,53,44389,53,235,90,145,2,32,1,1
53854,56745,53,50042,53,900,110,790,2,30,1,1
53855,34988,53,12799,53,199,94,105,2,30,1,1
53856,60469,53,22418,53,78,78,0,1,30,1,0
53857,51217,443,21771,443,126,60,66,3,5,2,1
53858,51774,16930,9118,16930,70,70,0,1,5,1,0
53859,49686,443,60868,443,8475,1661,6814,32,76,14,18
53860,46262,123,34977,123,184,94,90,2,30,1,1
53861,49986,53,35150,53,209,94,115,2,30,1,1
53862,60752,28080,38222,28080,70,70,0,2,8,2,0
53863,51268,47662,19145,47662,70,70,0,1,5,1,0
53864,49798,53,59765,53,365,97,268,4,40,2,2
53865,42917,53,23421,53,168,78,90,2,30,1,1
53866,52318,443,6808,443,9453,2797,6656,46,32,25,21
53867,27005,27015,56758,27015,869,126,743,2,30,1,1
53868,27005,27015,46152,27015,875,126,749,2,30,1,1
53869,60281,443,39585,443,63696,4774,58922,83,125,32,51
53870,41476,53,41476,53,235,90,145,2,33,1,1
53871,51794,53911,31763,53911,70,70,0,2,8,2,0
53872,51795,60258,12488,60258,70,70,0,2,8,2,0
53873,56617,80,63909,80,234,234,0,4,12,4,0
53874,49556,443,13898,443,6440,1844,4596,22,141,11,11
53875,8180,53,8180,53,220,90,130,2,30,1,1
53876,64415,53,14789,53,228,102,126,2,30,1,1
53877,56192,53,54480,53,177,94,83,2,30,1,1
53878,64678,53,21797,53,229,110,119,2,30,1,1
53879,27005,27015,19285,27015,892,126,766,2,30,1,1
53880,58805,443,39224,443,9030,2311,6719,24,362,13,11
53881,60408,55557,44331,55557,70,70,0,2,8,2,0
53882,57470,24874,7043,24874,132,132,0,3,1199,3,0
53883,50265,55243,25034,55243,481,150,331,2,1200,1,1
53884,50186,443,39007,443,6440,1603,4837,23,361,11,12
53885,17750,1024,34469,1024,323,150,173,2,1200,1,1
53886,49657,443,29231,443,9039,2175,6864,32,20,17,15
53887,56192,53,12282,53,282,87,195,4,45,2,2
53888,59974,443,48312,443,200862,57949,142913,361,24,172,189
53889,56140,53,23511,53,195,86,109,2,30,1,1
53890,63787,18318,40020,18318,66,66,0,2,8,2,0
53891,53601,30160,44927,30160,70,70,0,2,8,2,0
53892,59980,443,52666,443,345468,18536,326932,432,22,200,232
53893,52763,443,13803,443,256711,14141,242570,367,96,152,215
53894,36025,443,36025,443,4585,1678,2907,19,29,11,8
53895,64973,53,36407,53,257,102,155,2,30,1,1
53896,57096,53,51826,53,177,94,83,2,30,1,1
53897,52921,443,13055,443,5581,1388,4193,19,15,9,10
53898,28003,443,64020,443,5515,1388,4127,18,15,9,9
53899,52412,443,22141,443,11565,5557,6008,52,16,27,25
53900,49743,53,12081,53,636,202,434,6,47,3,3
53901,65511,53,22579,53,545,136,409,4,56,2,2
53902,56363,53,52930,53,212,102,110,2,30,1,1
53903,65209,57866,0,0,62,62,0,1,0,1,0
53904,58043,445,0,0,70,70,0,1,0,1,0
53905,53419,28189,0,0,60,60,0,1,0,1,0
53906,2323,23117,0,0,62,62,0,1,0,1,0
53907,18091,23,0,0,60,60,0,1,0,1,0
53908,6889,40740,0,0,143,143,0,1,0,1,0
53909,58787,23,0,0,60,60,0,1,0,1,0
53910,64940,36237,0,0,62,62,0,1,0,1,0
53911,53059,445,0,0,70,70,0,1,0,1,0
53912,1024,57470,0,0,62,62,0,1,0,1,0
53913,53449,445,0,0,66,66,0,1,0,1,0
53914,53448,445,0,0,66,66,0,1,0,1,0
53915,52064,22114,0,0,66,66,0,1,0,1,0
53916,58036,445,0,0,70,70,0,1,0,1,0
53917,53049,445,0,0,70,70,0,1,0,1,0
53918,53050,445,0,0,70,70,0,1,0,1,0
53919,2923,57470,0,0,66,66,0,1,0,1,0
53920,4127,26467,0,0,66,66,0,1,0,1,0
53921,53044,445,0,0,70,70,0,1,0,1,0
53922,53045,445,0,0,70,70,0,1,0,1,0
53923,58030,445,0,0,70,70,0,1,0,1,0
53924,58027,445,0,0,70,70,0,1,0,1,0
53925,58023,445,0,0,70,70,0,1,0,1,0
53926,53043,445,0,0,70,70,0,1,0,1,0
53927,53447,445,0,0,66,66,0,1,0,1,0
53928,80,37649,0,0,60,60,0,1,0,1,0
53929,59781,56205,0,0,66,66,0,1,0,1,0
53930,6881,59353,0,0,146,146,0,1,0,1,0
53931,6881,29517,0,0,146,146,0,1,0,1,0
53932,58020,445,0,0,70,70,0,1,0,1,0
53933,58017,445,0,0,70,70,0,1,0,1,0
53934,58015,445,0,0,70,70,0,1,0,1,0
53935,58013,445,0,0,70,70,0,1,0,1,0
53936,53439,445,0,0,66,66,0,1,0,1,0
53937,53037,445,0,0,70,70,0,1,0,1,0
53938,53242,37965,0,0,66,66,0,1,0,1,0
53939,53433,445,0,0,66,66,0,1,0,1,0
53940,53432,445,0,0,66,66,0,1,0,1,0
53941,53431,445,0,0,66,66,0,1,0,1,0
53942,80,53945,0,0,60,60,0,1,0,1,0
53943,19747,37965,0,0,62,62,0,1,0,1,0
53944,53427,445,0,0,66,66,0,1,0,1,0
53945,53428,445,0,0,66,66,0,1,0,1,0
53946,53429,445,0,0,66,66,0,1,0,1,0
53947,50067,64147,0,0,66,66,0,1,0,1,0
53948,29203,26467,0,0,62,62,0,1,0,1,0
53949,6416,22114,0,0,66,66,0,1,0,1,0
53950,53029,445,0,0,70,70,0,1,0,1,0
53951,36930,22,36930,22,293,126,167,4,0,2,2
53952,5222,48709,0,0,66,66,0,1,0,1,0
53953,53027,445,0,0,70,70,0,1,0,1,0
53954,58011,445,0,0,70,70,0,1,0,1,0
53955,58010,445,0,0,70,70,0,1,0,1,0
53956,58008,445,0,0,70,70,0,1,0,1,0
53957,53425,445,0,0,66,66,0,1,0,1,0
53958,58004,445,0,0,70,70,0,1,0,1,0
53959,49842,7302,0,0,66,66,0,1,0,1,0
53960,53421,445,0,0,66,66,0,1,0,1,0
53961,57478,7302,0,0,66,66,0,1,0,1,0
53962,50820,57470,0,0,66,66,0,1,0,1,0
53963,17837,62609,0,0,148,148,0,1,0,1,0
53964,53418,445,0,0,66,66,0,1,0,1,0
53965,53419,445,0,0,66,66,0,1,0,1,0
53966,53023,445,0,0,70,70,0,1,0,1,0
53967,63305,62413,0,0,62,62,0,1,0,1,0
53968,53415,445,0,0,66,66,0,1,0,1,0
53969,53021,445,0,0,70,70,0,1,0,1,0
53970,443,64347,0,0,131,131,0,1,0,1,0
53971,3541,22114,0,0,62,62,0,1,0,1,0
53972,53017,445,0,0,70,70,0,1,0,1,0
53973,57996,445,0,0,70,70,0,1,0,1,0
53974,26722,11446,0,0,62,62,0,1,0,1,0
53975,57995,445,0,0,70,70,0,1,0,1,0
53976,57990,445,0,0,70,70,0,1,0,1,0
53977,26084,36237,0,0,66,66,0,1,0,1,0
53978,58468,57587,0,0,66,66,0,1,0,1,0
53979,53016,445,0,0,70,70,0,1,0,1,0
53980,57789,30188,0,0,62,62,0,1,0,1,0
53981,19534,26467,0,0,66,66,0,1,0,1,0
53982,53405,445,0,0,66,66,0,1,0,1,0
53983,50878,53733,0,0,66,66,0,1,0,1,0
53984,27064,51221,0,0,72,72,0,1,0,1,0
53985,61701,44847,0,0,66,66,0,1,0,1,0
53986,49628,35440,0,0,66,66,0,1,0,1,0
53987,19610,9571,0,0,62,62,0,1,0,1,0
53988,443,9986,0,0,66,66,0,1,0,1,0
53989,443,9986,0,0,152,152,0,1,0,1,0
53990,57060,50584,0,0,62,62,0,1,0,1,0
53991,53011,445,0,0,70,70,0,1,0,1,0
53992,53397,445,0,0,66,66,0,1,0,1,0
53993,51725,56205,0,0,62,62,0,1,0,1,0
53994,0,0,0,0,98,98,0,1,0,1,0
53995,0,0,0,0,98,98,0,1,0,1,0
53996,53395,445,0,0,66,66,0,1,0,1,0
53997,1888,51505,0,0,62,62,0,1,0,1,0
53998,52431,50265,0,0,62,62,0,1,0,1,0
53999,25565,30367,0,0,60,60,0,1,0,1,0
54000,65512,44847,0,0,62,62,0,1,0,1,0
54001,53388,445,0,0,66,66,0,1,0,1,0
54002,52998,445,0,0,70,70,0,1,0,1,0
54003,51760,50584,0,0,62,62,0,1,0,1,0
54004,53377,445,0,0,66,66,0,1,0,1,0
54005,51674,51505,0,0,66,66,0,1,0,1,0
54006,23274,50584,0,0,62,62,0,1,0,1,0
54007,59055,11392,0,0,62,62,0,1,0,1,0
54008,54062,49813,0,0,62,62,0,1,0,1,0
54009,52447,43890,0,0,66,66,0,1,0,1,0
54010,52995,445,0,0,70,70,0,1,0,1,0
54011,80,9918,0,0,60,60,0,1,0,1,0
54012,49976,22114,0,0,62,62,0,1,0,1,0
54013,443,52365,0,0,97,97,0,1,0,1,0
54014,36908,26467,0,0,62,62,0,1,0,1,0
54015,57965,445,0,0,70,70,0,1,0,1,0
54016,57967,445,0,0,70,70,0,1,0,1,0
54017,57964,445,0,0,70,70,0,1,0,1,0
54018,53371,445,0,0,66,66,0,1,0,1,0
54019,53372,445,0,0,66,66,0,1,0,1,0
54020,53370,445,0,0,66,66,0,1,0,1,0
54021,53369,445,0,0,66,66,0,1,0,1,0
54022,53368,445,0,0,66,66,0,1,0,1,0
54023,53367,445,0,0,66,66,0,1,0,1,0
54024,53366,445,0,0,66,66,0,1,0,1,0
54025,53365,445,0,0,66,66,0,1,0,1,0
54026,23776,57354,0,0,145,145,0,1,0,1,0
54027,45079,31573,0,0,62,62,0,1,0,1,0
54028,52990,445,0,0,70,70,0,1,0,1,0
54029,57654,35440,0,0,66,66,0,1,0,1,0
54030,52989,445,0,0,70,70,0,1,0,1,0
54031,61520,23718,0,0,66,66,0,1,0,1,0
54032,27147,22114,0,0,62,62,0,1,0,1,0
54033,26528,51221,0,0,78,78,0,1,0,1,0
54034,62776,62413,0,0,62,62,0,1,0,1,0
54035,52987,445,0,0,70,70,0,1,0,1,0
54036,54600,6881,0,0,66,66,0,1,0,1,0
54037,65454,61600,0,0,66,66,0,1,0,1,0
54038,46478,64147,0,0,62,62,0,1,0,1,0
54039,62737,64147,0,0,66,66,0,1,0,1,0
54040,53460,443,38830,443,25079,5739,19340,39,337,18,21
54041,11592,80,11592,80,6967,765,6202,15,16,7,8
54042,55021,443,3999,443,5987,1556,4431,19,47,12,7
54043,57194,53,31354,53,2198,193,2005,6,90,3,3
54044,53009,80,53009,80,378,180,198,7,17,4,3
54045,41625,15000,38798,15000,130,70,60,2,5,1,1
54046,59420,443,62141,443,2854,1732,1122,16,15,8,8
54047,54135,443,36564,443,11065,1394,9671,23,75,13,10
54048,57140,53,16030,53,170,87,83,2,30,1,1
54049,51772,59814,9968,59814,66,66,0,1,5,1,0
54050,52107,443,6381,443,12091,3135,8956,30,49,16,14
54051,58885,15000,9072,15000,138,78,60,2,5,1,1
54052,55584,53,31260,53,184,80,104,2,30,1,1
54053,37444,53,37444,53,213,79,134,2,32,1,1
54054,60017,443,51690,443,134,60,74,3,10,2,1
54055,61467,443,56685,443,130792,4916,125876,161,89,69,92
54056,39336,443,55309,443,7759,4000,3759,23,96,11,12
54057,58259,53,21594,53,578,286,292,9,15,5,4
54058,55540,443,32830,443,10458,5272,5186,24,76,13,11
54059,55786,53,21732,53,170,87,83,2,30,1,1
54060,39611,443,2531,443,78,78,0,1,5,1,0
54061,61469,443,16667,443,6204,1125,5079,23,89,13,10
54062,54137,443,45668,443,10046,1394,8652,22,75,13,9
54063,61493,443,44435,443,5325,1242,4083,23,27,13,10
54064,54134,443,5561,443,10425,1383,9042,23,75,13,10
54065,61494,443,60069,443,14558,2653,11905,33,27,18,15
54066,59419,443,5544,443,2854,1732,1122,16,15,8,8
54067,61462,443,27750,443,6271,1191,5080,24,94,14,10
54068,56360,53,64885,53,711,87,624,2,30,1,1
54069,55800,53,53999,53,711,87,624,2,30,1,1
54070,49685,443,41646,443,8435,1687,6748,30,76,14,16
54071,50564,443,64623,443,1894028,31411,1862617,1579,122,209,1370
54072,54136,443,41489,443,10109,1394,8715,22,75,13,9
54073,2084,7000,2084,7000,3566,1999,1567,16,15,8,8
54074,56626,443,26601,443,7941,1952,5989,20,15,11,9
54075,61465,80,64777,80,17320,9430,7890,67,93,35,32
54076,35053,80,19912,80,71843,2833,69010,83,15,36,47
54077,61468,443,50536,443,6265,1185,5080,24,89,14,10
54078,61464,80,54948,80,366,180,186,7,93,4,3
54079,56627,443,11832,443,7889,1900,5989,20,15,11,9
54080,61461,443,31107,443,9073,2899,6174,36,94,19,17
54081,61466,443,43127,443,6205,1125,5080,23,89,13,10
54082,63793,53,63793,53,237,91,146,2,33,1,1
54083,58994,443,24369,443,204,70,134,4,25,2,2
54084,56625,443,59240,443,7888,1899,5989,20,15,11,9
54085,59418,443,6727,443,2946,1812,1134,16,15,8,8
54086,56624,443,34630,443,7940,1951,5989,20,16,11,9
54087,41335,53,41335,53,825,99,726,2,30,1,1
54088,48720,53,0,0,82,82,0,1,30,1,0
54089,56472,53,0,0,371,77,294,2,30,1,1
54090,65386,443,29589,443,5405,4034,1371,25,43,10,15
54091,48533,443,47218,443,160,69,91,2,121,1,1
54092,13262,53,13262,53,208,94,114,2,31,1,1
54093,36986,53,36986,53,234,93,141,2,31,1,1
54094,5431,53,5431,53,224,88,136,2,31,1,1
54095,7176,53,7176,53,233,91,142,2,31,1,1
54096,5938,47512,0,0,60,60,0,1,90,1,0
54097,55542,53,5269,53,711,87,624,2,31,1,1
54098,52151,53,52151,53,198,89,109,2,31,1,1
54099,11835,53,11835,53,216,88,128,2,31,1,1
54100,27386,53,27386,53,194,87,107,2,31,1,1
54101,52677,53,52677,53,233,91,142,2,31,1,1
54102,56282,53,56282,53,194,87,107,2,31,1,1
54103,55128,53,34503,53,711,87,624,2,31,1,1
54104,50038,53,0,0,275,85,190,2,31,1,1
54105,50038,53,0,0,275,85,190,2,31,1,1
54106,57470,32177,25835,32177,480,149,331,2,1200,1,1
54107,30960,45692,4911,45692,330,330,0,6,3609,6,0
54108,61896,34021,0,0,66,66,0,1,91,1,0
54109,32618,53,32618,53,231,90,141,2,31,1,1
54110,47063,53,47063,53,221,89,132,2,31,1,1
54111,58178,53,58178,53,237,93,144,2,31,1,1
54112,8762,53,8762,53,233,91,142,2,31,1,1
54113,63755,53,63755,53,223,92,131,2,31,1,1
54114,41199,443,15931,443,30604,3050,27554,45,122,18,27
